acceptance_reasons,challenger_selection_reason,cost_converged,improvement_over_original,instance_id,matrix_disagreement_from_original,matrix_stable,matrix_target_accepted,max_customer_membership_instability,max_near_best_matrix_disagreement,mean_near_best_matrix_disagreement,n_customers,near_best_seed_count,needs_review,original_cost,ortools_beats_pyvrp,ortools_checked,ortools_cost,ortools_feasible,pyvrp_best_cost,pyvrp_candidate_count,pyvrp_feasible_count,pyvrp_seed_spread_relative,pyvrp_worst_cost,reference_accepted,reference_base_seed,reference_cost,reference_derived_seed,reference_num_vehicles,reference_route_hash,reference_runtime_seconds,reference_solver,reference_time_budget,relative_improvement_over_original,source_file,vehicle_count_delta_from_original
"[""accepted""]",not_selected,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_52408,0.0,True,True,0.0,0.0,0.0,20,4,False,6.977226282741729,False,False,,False,6.977226282741728,4,4,2.545935544320951e-16,6.9772262827417295,True,314161,6.977226282741728,3394928112,4,cf46f181906676af6e55fde0f867cc1f856a9c013f78ee0504205c78941ce760,10.013563037000495,pyvrp,10.0,1.2729677721604753e-16,cvrp20_52408.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_52433,0.0,True,True,0.0,0.0,0.0,20,4,False,5.856829487315439,False,False,,False,5.856829487315439,4,4,1.5164833151173647e-16,5.85682948731544,True,314159,5.856829487315439,856731993,3,2a24a7e325d17c4a7011144c4c1f8fe99866fcffdf98fffcdcfee8481effebc3,10.013479735000146,pyvrp,10.0,0.0,cvrp20_52433.json,0
"[""accepted""]",stable_control,True,1.7763568394002505e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_5247,0.0,True,True,0.0,0.0,0.0,20,4,False,7.159427627829071,False,True,7.389105308690961,True,7.15942762782907,4,4,2.4811436496619623e-16,7.159427627829071,True,314160,7.15942762782907,2290129778,4,d8dae183b8382a2b8be58a7fde162c2de30bfbc09834a327b820d469e42455ff,10.013932552999904,pyvrp,10.0,2.481143649661962e-16,cvrp20_5247.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_52472,0.0,True,True,0.0,0.0,0.0,20,4,False,5.43165256907259,False,False,,False,5.43165256907259,4,4,3.270380085638557e-16,5.431652569072591,True,314159,5.43165256907259,1578732862,4,d5f0845e0e705f443fd1d26fbb56afe698e6292289d165be5273290adfae7eba,10.010515285999645,pyvrp,10.0,0.0,cvrp20_52472.json,0
"[""accepted""]",not_selected,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_52679,0.0,True,True,0.0,0.0,0.0,20,4,False,4.819675673684601,False,False,,False,4.8196756736846,4,4,1.8428178156251759e-16,4.819675673684601,True,314159,4.8196756736846,3619971797,4,ff969f250e4b02f759f8a002687d9fbb015ec3946000dbdce7a4b939f4bfbfdd,10.014798083000642,pyvrp,10.0,1.8428178156251756e-16,cvrp20_52679.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_52964,0.0,True,True,0.0,0.0,0.0,20,4,False,5.929152582394155,False,False,,False,5.929152582394155,4,4,2.9959708655076787e-16,5.929152582394157,True,314160,5.929152582394155,1606998944,4,6bedd9248f2cdd003843f9faff5f72596b621c1013b2d9f636b4da1fae7ba0ec,10.014006146999236,pyvrp,10.0,0.0,cvrp20_52964.json,0
"[""accepted""]",not_selected,True,-8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_52990,0.0,True,True,0.0,0.0,0.0,20,4,False,4.787942901742553,False,False,,False,4.787942901742554,4,4,0.0,4.787942901742554,True,314159,4.787942901742554,2795707703,3,b041d311d871a32e7e911a9ae9df897f704774f7a4ecd9bb2ec098d7a0120721,10.011429578000389,pyvrp,10.0,-1.8550313525603579e-16,cvrp20_52990.json,0
"[""accepted""]",not_selected,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_53069,0.0,True,True,0.0,0.0,0.0,20,4,False,6.250308257238488,False,False,,False,6.250308257238487,4,4,1.4210153853956324e-16,6.250308257238488,True,314159,6.250308257238487,1125526625,4,d79201546558b88ae3673ee3f43169b882b7881fe0b89cdfca48fe6e69abc067,10.008035200999075,pyvrp,10.0,1.4210153853956322e-16,cvrp20_53069.json,0
"[""accepted""]",not_selected,True,3.552713678800501e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_5308,0.0,True,True,0.0,0.0,0.0,20,4,False,7.502575936393483,False,False,,False,7.502575936393479,4,4,2.3676625927683083e-16,7.502575936393481,True,314159,7.502575936393479,2772733046,4,d5fb6695f0c20d9e7fabbb0922a15be91703a4972001b6d194760e4c95de82e4,10.010286364000422,pyvrp,10.0,4.735325185536615e-16,cvrp20_5308.json,0
"[""accepted""]",not_selected,True,1.7763568394002505e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_53251,0.0,True,True,0.0,0.0,0.0,20,4,False,6.016875085528741,False,False,,False,6.016875085528739,4,4,2.952291370769169e-16,6.016875085528741,True,314160,6.016875085528739,1520916571,4,398f0cde6316c21c03e44b8c8ecbe2564ad805a09ab8b86b7225db688cf0e5a8,10.012459923998904,pyvrp,10.0,2.9522913707691686e-16,cvrp20_53251.json,0
