acceptance_reasons,challenger_selection_reason,cost_converged,improvement_over_original,instance_id,matrix_disagreement_from_original,matrix_stable,matrix_target_accepted,max_customer_membership_instability,max_near_best_matrix_disagreement,mean_near_best_matrix_disagreement,n_customers,near_best_seed_count,needs_review,original_cost,ortools_beats_pyvrp,ortools_checked,ortools_cost,ortools_feasible,pyvrp_best_cost,pyvrp_candidate_count,pyvrp_feasible_count,pyvrp_seed_spread_relative,pyvrp_worst_cost,reference_accepted,reference_base_seed,reference_cost,reference_derived_seed,reference_num_vehicles,reference_route_hash,reference_runtime_seconds,reference_solver,reference_time_budget,relative_improvement_over_original,source_file,vehicle_count_delta_from_original
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.05244331814405889,rc_cvrp100_0271,0.028484848484848484,True,False,0.0,0.0,0.0,100,3,True,14.469553077145095,False,True,15.224319771264959,True,14.417109759001036,4,4,0.008878599016248207,14.545113495524445,False,9102,14.417109759001036,536191874,11,4a4f2f70731ecbd5ae9147014354d8c7863c2008446c45af7f40095d50a34380,40.093483599994215,pyvrp,40.0,0.003624391013630822,rc_cvrp100_0271.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.15778646024415366,rc_cvrp100_0272,0.10808080808080808,False,False,0.2,0.10949494949494949,0.07299663299663299,100,3,True,14.047990444108146,False,True,14.316049220240782,True,13.890203983863993,4,4,0.0011641704123037796,13.906374548362871,True,9102,13.890203983863993,1766556384,11,97d439a18cbe64dee61aeecdd9aa81a2a2d5ff1ad484043462ef9411ea22a6df,40.08756879999419,pyvrp,40.0,0.011231959536983506,rc_cvrp100_0272.json,0
"[""accepted""]",not_selected,True,0.12035983250025062,rc_cvrp100_0273,0.09252525252525252,True,True,0.22,0.012323232323232323,0.006161616161616162,100,4,False,13.418300646694817,False,False,,False,13.297940814194567,4,4,6.0012970618900785e-05,13.29873886312594,True,9104,13.297940814194567,1820252145,10,6408d38fbeae4b5a10bf3ce31f603c4cb499ec379ea41af3b8672377d7f38680,40.085189899997204,pyvrp,40.0,0.00896982678129943,rc_cvrp100_0273.json,0
"[""accepted""]",not_selected,True,0.13430446943427654,rc_cvrp100_0274,0.06404040404040404,True,True,0.21,0.0498989898989899,0.03326599326599327,100,3,False,14.474080238559576,False,False,,False,14.3397757691253,4,4,0.0013573302874846749,14.359239581092472,True,9101,14.3397757691253,19951756,10,65fc0845cb118349c209dbf86fc8cbf88becb287d0edccc21f6f58c4321bfdd3,40.11221029999433,pyvrp,40.0,0.0092789639977595,rc_cvrp100_0274.json,0
"[""accepted""]",not_selected,True,0.3172297897332008,rc_cvrp100_0275,0.06424242424242424,True,True,0.15,0.0030303030303030303,0.00202020202020202,100,3,False,16.73985930542232,False,False,,False,16.42262951568912,4,4,0.0015578846018361472,16.448214077333272,True,9101,16.42262951568912,2692241861,11,89642d33df27d5cb8332f6a8dfc12c7231e56b7014a70b964b5de16362f7f92d,40.08443630000693,pyvrp,40.0,0.018950564873053907,rc_cvrp100_0275.json,0
"[""accepted""]",not_selected,True,0.24878723827912452,rc_cvrp100_0276,0.08343434343434343,True,True,0.0,0.0,0.0,100,3,False,15.811182512882793,False,False,,False,15.562395274603668,4,4,0.0030759409481719603,15.61026428348046,True,9101,15.562395274603668,1368440228,10,736f17317c0bf8afe255e8635abf4ee53176e9464cf074c8dd20f6c3f86c90f3,40.08697389998997,pyvrp,40.0,0.015734891307238732,rc_cvrp100_0276.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.22899956250886255,rc_cvrp100_0277,0.05393939393939394,False,False,0.0,0.0,0.0,100,1,True,15.820350332780096,False,True,16.656627087956128,True,15.591350770271234,4,4,0.00331116386017153,15.642976287473013,False,9103,15.591350770271234,2671672583,11,d7f5d9f26114a63f895f1e6fa00b353b647bb89105216de8b3eacd48dd958c42,40.08680949998961,pyvrp,40.0,0.014474999459042995,rc_cvrp100_0277.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.08554341530867049,rc_cvrp100_0278,0.09090909090909091,True,False,0.0,0.0,0.0,100,3,True,14.152236476510685,False,True,14.415580256681832,True,14.066693061202015,4,4,0.00506845651650995,14.13798948331381,False,9104,14.066693061202015,682873525,9,71ef140042385d78683cae2f62a17a858505d5ab69ddd775e38964cb493fe0a0,40.13437139999587,pyvrp,40.0,0.0060445156813661235,rc_cvrp100_0278.json,0
"[""accepted""]",not_selected,True,0.07752003098194571,rc_cvrp100_0279,0.04464646464646465,True,True,0.2,0.025252525252525252,0.012626262626262626,100,4,False,13.835041136229503,False,False,,False,13.757521105247557,4,4,0.00014880494558544365,13.759568292427014,True,9102,13.757521105247557,4078221117,10,c04fe50e3793b6df4bff4e6b38854af99771120e12221fbb4cee9c2f0759dcff,40.08898549999867,pyvrp,40.0,0.0056031659189610785,rc_cvrp100_0279.json,0
"[""accepted""]",not_selected,True,0.005686564437219488,rc_cvrp100_0280,0.00404040404040404,True,True,0.0,0.0,0.0,100,4,False,13.10991730334163,False,False,,False,13.10423073890441,4,4,6.777798997870684e-16,13.10423073890442,True,9104,13.10423073890441,499462240,10,050e8349bd984c18287a342c86ba09419dad9dc32a4bee363869c52ae40a9779,40.09380909999891,pyvrp,40.0,0.00043376051165250454,rc_cvrp100_0280.json,0
"[""accepted""]",not_selected,True,0.19580318264735652,rc_cvrp100_0281,0.07737373737373737,True,True,0.19,0.007676767676767677,0.007676767676767677,100,2,False,16.987069358583813,False,False,,False,16.791266175936457,4,4,0.0012072585462538819,16.81153757552978,True,9104,16.791266175936457,3061634332,11,8ce4edced02b5ef322ed540a2981c49540270c758fd916001ee906c5d44145ce,40.08640820000437,pyvrp,40.0,0.01152660170592724,rc_cvrp100_0281.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.08632664153670788,rc_cvrp100_0282,0.09818181818181818,False,False,0.0,0.0,0.0,100,1,True,17.756225765878536,False,True,18.48431421206983,True,17.66989912434183,4,4,0.004674290278471719,17.752493362040315,False,9104,17.66989912434183,2935185975,11,4b81129360be19426ae1e76060a3134c8bd78c5cb8c868530dc68f7661bade9c,40.08610060000501,pyvrp,40.0,0.004861767510446871,rc_cvrp100_0282.json,0
"[""accepted""]",not_selected,True,0.24663690539656002,rc_cvrp100_0283,0.06808080808080808,True,True,0.0,0.0,0.0,100,2,False,15.071046356623663,False,False,,False,14.824409451227103,4,4,0.0014571268607500353,14.846010496433243,True,9101,14.824409451227103,1461629492,11,30f753dce1292ef12fe1879040b36304b9b19c102703aad3579b692f1207685a,40.1310916999937,pyvrp,40.0,0.01636494902612811,rc_cvrp100_0283.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.11764180644529887,rc_cvrp100_0284,0.09474747474747475,False,False,0.23,0.10808080808080808,0.07114478114478115,100,4,True,16.242686880720726,False,True,16.844730114839724,True,16.125045074275427,4,4,0.00043585104900829884,16.132073192086356,True,9102,16.125045074275427,3530024957,10,84f3e1261f75dd90991285904a22d3eb5bcaef1dff0bc9babed1b8483de706c0,40.088218599994434,pyvrp,40.0,0.0072427552971506175,rc_cvrp100_0284.json,0
